precision,recall,f1,result_labels,id
0.2,0.125,0.15384615384615385,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 1.]",19_LDA_10_False_IF_0.2_500.csv
0.2,0.125,0.15384615384615385,"[1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1.]",19_LDA_20_False_IF_0.2_500.csv
0.25,0.25,0.25,"[0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0.
 0.]",19_LDA_5_False_IF_0.3_50.csv
0.375,0.375,0.375,"[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0.
 1.]",19_LDA_10_False_IF_0.3_50.csv
0.25,0.25,0.25,"[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1.
 0.]",19_LDA_20_False_IF_0.3_50.csv
0.2857142857142857,0.25,0.26666666666666666,"[1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_LDA_5_False_IF_0.3_100.csv
0.25,0.25,0.25,"[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.
 1.]",19_LDA_10_False_IF_0.3_100.csv
0.125,0.125,0.125,"[0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0.
 0.]",19_LDA_20_False_IF_0.3_100.csv
0.125,0.125,0.125,"[1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0.
 0.]",19_LDA_5_False_IF_0.3_500.csv
0.25,0.25,0.25,"[1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0.
 0.]",19_LDA_10_False_IF_0.3_500.csv
0.25,0.25,0.25,"[1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_LDA_20_False_IF_0.3_500.csv
0.3,0.375,0.33333333333333326,"[1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0.
 1.]",19_LDA_5_False_IF_0.4_50.csv
0.1,0.125,0.11111111111111112,"[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_LDA_10_False_IF_0.4_50.csv
0.2,0.25,0.22222222222222224,"[0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0.
 0.]",19_LDA_20_False_IF_0.4_50.csv
0.1,0.125,0.11111111111111112,"[1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0.
 0.]",19_LDA_5_False_IF_0.4_100.csv
0.2,0.25,0.22222222222222224,"[1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]",19_LDA_10_False_IF_0.4_100.csv
0.2,0.25,0.22222222222222224,"[0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 0. 1. 1. 0. 0. 0.
 0.]",19_LDA_20_False_IF_0.4_100.csv
0.3,0.375,0.33333333333333326,"[0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1.
 1.]",19_LDA_5_False_IF_0.4_500.csv
0.6,0.75,0.6666666666666665,"[0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1.
 1.]",19_LDA_10_False_IF_0.4_500.csv
0.3,0.375,0.33333333333333326,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0.
 1.]",19_LDA_20_False_IF_0.4_500.csv
0.16666666666666666,0.25,0.2,"[1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0.
 0.]",19_LDA_5_False_IF_0.5_50.csv
0.08333333333333333,0.125,0.1,"[1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.
 1.]",19_LDA_10_False_IF_0.5_50.csv
0.25,0.375,0.3,"[0. 0. 0. 1. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0.
 1.]",19_LDA_20_False_IF_0.5_50.csv
0.25,0.375,0.3,"[1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1.
 0.]",19_LDA_5_False_IF_0.5_100.csv
0.36363636363636365,0.5,0.4210526315789474,"[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0.
 1.]",19_LDA_10_False_IF_0.5_100.csv
0.36363636363636365,0.5,0.4210526315789474,"[0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 1. 1. 0.
 0.]",19_LDA_20_False_IF_0.5_100.csv
0.4166666666666667,0.625,0.5,"[1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 1.]",19_LDA_5_False_IF_0.5_500.csv
0.5,0.75,0.6,"[1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1.
 1.]",19_LDA_10_False_IF_0.5_500.csv
0.3333333333333333,0.5,0.4,"[1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1.
 1.]",19_LDA_20_False_IF_0.5_500.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.1_2.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.2_2.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.3_2.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.4_2.csv
0.30434782608695654,0.875,0.4516129032258065,[1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.5_2.csv
0.2222222222222222,0.5,0.30769230769230765,[1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 1 0 0 1],19_Embedding_n300_True_DBSCAN_0.6_2.csv
0.21428571428571427,0.375,0.2727272727272727,[0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.7_2.csv
0.16666666666666666,0.25,0.2,[0 0 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.8_2.csv
0.2,0.25,0.22222222222222224,[0 0 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.9_2.csv
0.2857142857142857,0.25,0.26666666666666666,[0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_1.0_2.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.1_2.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.2_2.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.3_2.csv
0.5,0.125,0.2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.4_2.csv
0.5,0.125,0.2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.5_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.6_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.7_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.8_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.9_2.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_2.0_2.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.1_3.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.2_3.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.3_3.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.4_3.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.5_3.csv
0.2727272727272727,0.75,0.39999999999999997,[1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.6_3.csv
0.21428571428571427,0.375,0.2727272727272727,[0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.7_3.csv
0.16666666666666666,0.25,0.2,[0 0 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.8_3.csv
0.2,0.25,0.22222222222222224,[0 0 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.9_3.csv
0.2857142857142857,0.25,0.26666666666666666,[0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_1.0_3.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.1_3.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.2_3.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.3_3.csv
0.5,0.125,0.2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.4_3.csv
0.5,0.125,0.2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.5_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.6_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.7_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.8_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.9_3.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_2.0_3.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.1_4.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.2_4.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.3_4.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.4_4.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.5_4.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.6_4.csv
0.29411764705882354,0.625,0.4,[0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.7_4.csv
0.16666666666666666,0.25,0.2,[0 0 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1 0 1 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.8_4.csv
0.2,0.25,0.22222222222222224,[0 0 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.9_4.csv
0.2857142857142857,0.25,0.26666666666666666,[0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_1.0_4.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.1_4.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.2_4.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.3_4.csv
0.5,0.125,0.2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.4_4.csv
0.5,0.125,0.2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.5_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.6_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.7_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.8_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.9_4.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_2.0_4.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.1_5.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.2_5.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.3_5.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.4_5.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.5_5.csv
0.32,1.0,0.48484848484848486,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19_Embedding_n300_True_DBSCAN_0.6_5.csv
0.29411764705882354,0.625,0.4,[0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.7_5.csv
0.25,0.5,0.3333333333333333,[0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.8_5.csv
0.2,0.25,0.22222222222222224,[0 0 1 0 1 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_0.9_5.csv
0.2857142857142857,0.25,0.26666666666666666,[0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0],19_Embedding_n300_True_DBSCAN_1.0_5.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.1_5.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.2_5.csv
0.3333333333333333,0.125,0.18181818181818182,[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.3_5.csv
0.5,0.125,0.2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.4_5.csv
0.5,0.125,0.2,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.5_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.6_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.7_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.8_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_1.9_5.csv
0.0,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],19_Embedding_n300_True_DBSCAN_2.0_5.csv
0.3333333333333333,0.125,0.18181818181818182,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.1_2.csv
0.6666666666666666,0.25,0.36363636363636365,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.1_3.csv
0.6666666666666666,0.25,0.36363636363636365,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.1_4.csv
0.6666666666666666,0.25,0.36363636363636365,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.1_5.csv
0.4,0.25,0.3076923076923077,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.2_2.csv
0.4,0.25,0.3076923076923077,"[0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.2_3.csv
0.4,0.25,0.3076923076923077,"[0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.2_4.csv
0.4,0.25,0.3076923076923077,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.2_5.csv
0.25,0.25,0.25,"[0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.3_2.csv
0.25,0.25,0.25,"[0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.3_3.csv
0.25,0.25,0.25,"[0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.3_4.csv
0.25,0.25,0.25,"[0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.3_5.csv
0.2,0.25,0.22222222222222224,"[0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.4_2.csv
0.2,0.25,0.22222222222222224,"[0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.4_3.csv
0.2,0.25,0.22222222222222224,"[0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.4_4.csv
0.2,0.25,0.22222222222222224,"[0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.4_5.csv
0.16666666666666666,0.25,0.2,"[0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.5_2.csv
0.16666666666666666,0.25,0.2,"[0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.5_3.csv
0.25,0.375,0.3,"[0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.5_4.csv
0.16666666666666666,0.25,0.2,"[0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0.
 0.]",19_Embedding_n300_True_LOF_0.5_5.csv
0.3333333333333333,0.125,0.18181818181818182,"[0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]",19_Embedding_n300_True_IF_0.1_50.csv
0.3333333333333333,0.125,0.18181818181818182,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]",19_Embedding_n300_True_IF_0.1_100.csv
0.3333333333333333,0.125,0.18181818181818182,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]",19_Embedding_n300_True_IF_0.1_500.csv
0.2,0.125,0.15384615384615385,"[0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0.]",19_Embedding_n300_True_IF_0.2_50.csv
